MIC,ticker,CIK,ISIN,GICS Sector,GICS Industry
XNCM,LCFY,0001875547,AU0000254476,45,451030
XNCM,LBGJ,0001896425,KYG5480M1024,20,201060
XNCM,DRCT,0001880613,US25461T1051,50,502010
XNCM,ANNA,0001845123,KYG638361033,55,551050
XNCM,FLDD,0001889123,US29103K1007,40,402030
XNCM,YOSH,0001898604,US98740Y3027,25,253010
XNCM,AREB,0001648087,US02919L5057,20,202010
XNYS,MDV,0001645873,US60784B1017,60,601010
XNCM,ZVSA,0001859007,US98987D3008,35,352010
XNCM,MODD,0001074871,US60785L2079,35,351010
XNCM,SKYX,0001598981,US78471E1055,20,201040
XNCM,CEAD,0001482541,US86887P3091,20,201020
XNGS,ZIMV,0001876588,US98888T1079,35,351010
XNCM,VIVK,0001450704,US92852R4039,10,101020
XNCM,SBFM,0001402328,US8677817004,35,352010
XNCM,RVSN,0001743905,IL0011475949,45,452030
XNCM,WLDS,0001887673,IL0012118043,45,452020
XNMS,IXHL,0001873875,US45333F1093,35,352020
XNGS,LION,0002006191,KYG794071053,50,502020
XNCM,COSM,0001474167,US2214133058,35,351020
XNMS,ABP,0001893219,US0008471031,35,352010
XNGS,ANTX,0001880438,US0373261058,35,352020
XNCM,GV,0001892274,US92838F2002,25,253020
XNYS,PNST,0001852633,US06690B1070,25,253010
XNGS,FEAM,0001888654,US33830Q2084,15,151040
XNCM,MRNO,0001988776,JE00BQ7X4L23,60,602010
XNCM,POET,0001437424,CA73044W3021,45,453010
XNCM,AKAN,0001888014,US00971M4033,35,352020
XNCM,TOYO,0001985273,KYG8976D1079,45,453010
XNMS,KBSX,0001868269,KYG3R23E1004,25,252020
XNYS,ESAB,0001877322,US29605J1060,20,201060
XNMS,NIVF,0001981662,VGG0544E2042,35,351020
XNCM,GMGI,0001437925,US3810983003,50,502020
XNGS,EMBC,0001872789,US29082K1051,35,351010
XNMS,ATAK,0001883788,KYG069841198,35,351010
XNCM,STSS,0001737995,US82003F2002,35,351010
XNCM,HWH,0001897245,US44852G3092,50,502030
XNCM,ESOA,0001357971,US29271Q1031,10,101010
XNMS,CDT,0001896212,US20678X2053,35,352030
XNCM,IVDA,0001397183,US46583A3032,45,451030
XNCM,NUTX,0001479681,US67079U3068,35,351020
XNMS,CAPT,0001967478,KYG189321063,20,201020
XNCM,PMEC,0001891944,SGXZ14489751,20,202010
XNCM,ACON,0001635077,US6551873002,35,351030
XNCM,ESGL,0001957538,KYG3R95P1087,20,202010
XNCM,JCSE,0001905511,KYG508752055,20,201060
XNGS,HLVX,0001888012,US43157M1027,35,352010
XNMS,ASBP,0001847345,KYG7207P1037,35,352020
XNCM,GDST,0001858007,US38136Y1029,,
XNGS,APLD,0001144879,US0381692070,45,451020
XNCM,BTM,0001901799,US09174P1057,20,202010
XNCM,ICCT,0001906133,US4509583013,35,351030
XNCM,JFBR,0001885408,IL0011808354,25,255030
XNGS,PEPG,0001835597,US7133171055,35,352010
XNGS,GCL,0002002045,KYG3777K1031,50,502020
XNMS,VMCA,0001892747,KYG9R16L1008,,
XNCM,JMSB,0001710482,US47805L1017,40,401010
XNMS,KLTO,0001907223,US49876K1034,35,352010
XNMS,SOUN,0001840856,US8361001071,45,451030
XNMS,STI,0001881551,US8342121022,20,201040
XNMS,PLAO,0001849737,KYG694541098,,
XNYS,BLCO,0001860742,CA0717051076,35,351010
XNGS,HNVR,0001828588,US4107102067,40,401010
XNCM,ASNS,0001141284,US00503R4092,45,452010
XNCM,SOBR,0001425627,US8335923061,45,452030
XNCM,OCTO,0001892492,US22890A3023,15,151030
XNCM,SVRE,0001919196,US80516T3032,45,452030
XNCM,BNRG,0001901215,IL0012008152,20,201040
XNCM,RIME,0000923601,US8293225020,25,252010
XNMS,MSSA,0001882464,KYG6053N1051,,
XNCM,FMTO,0001888151,US31447N2045,45,451030
XNMS,CLRC,0001903392,KYG2311X1007,,
XNYS,WDS,0000844551,US9802283088,10,101020
XNCM,CZFS,0000739421,US1746151042,40,401010
XNCM,HSCS,0001468492,US42254E3027,35,351010
XNCM,SCWO,0000933972,US88583P1049,20,201060
XNCM,GBBK,0001894951,US37961B1044,,
XNCM,YYAI,0001674440,US8314454088,25,252020
XNCM,LYT,0001816319,VGG5851A1333,50,502020
XNCM,SHPH,0001757499,US8256933024,35,352010
XNYS,EHAB,0001803737,US29332G1022,35,351020
XNCM,SELX,0001990950,KYG8021C1042,45,453010
XNGS,INTR,0001864163,KYG4R20B1074,40,401010
XNMS,RENE,0001889112,KYG193051128,,
XNCM,YOTA,0001907730,US98741Y1038,,
XNCM,NA,0001872302,KYG6391Y1281,45,453010
XNCM,ICG,0001895597,US45828E1047,45,453010
XNCM,GNLX,0001231457,US36870H1032,35,352010
XNMS,IVCA,0001852889,KYG492191013,,
XNCM,IONR,0001896084,US46211L1017,15,151040
XNCM,STBX,0001914818,KYG8437S1232,50,502010
XNMS,CNTM,0001895249,US2079441091,20,201040
XNCM,VRAX,0001885827,KYG9495L1251,35,351020
XNCM,PRZO,0001916241,IL0011857013,45,452030
XNCM,EVTV,0001563568,US29414V2097,25,251020
XNCM,USEA,0001912847,MHY923351016,20,203030
XNCM,PMN,0001374339,US74346M4069,35,352010
XNCM,JZ,0001852440,US47737L2034,25,253020
XNCM,MEGL,0001881472,VGG5865E1218,40,402030
XNMS,GCT,0001857816,KYG386441037,25,255010
XNCM,NCPL,0001414767,US64113L2025,40,402030
XNYS,HLN,0001900304,US4055521003,35,352020
XNYS,HKD,0001809691,US00180N1019,45,451030
XNGS,FIP,0001899883,US35953C1062,20,203040
XNCM,JUNE,0001897087,VGG5294K1104,25,253020
XNCM,NXTT,0001784970,US9618842028,45,451030
XNCM,GWAV,0001589149,US57630J4031,20,202010
XNCM,ECBK,0001914605,US26828M1062,40,401010
XNCM,NEOV,0001748137,US6406551068,20,201040
XNCM,FOXX,0002013807,US3516651045,45,452020
XNMS,AIEV,0001912582,US31561T1025,25,251020
XNCM,SPGC,0001934245,US78577G2021,25,252020
XNCM,AIMD,0001014763,US00902F3038,35,352010
XNCM,MCVT,0001425355,US59982U2006,40,402010
XNCM,TGL,0001905956,US89458T2050,50,502010
XNCM,NCRA,0001756180,US6551865008,20,201030
XNCM,LUCY,0001808377,US45791D2080,35,351010
XNMS,SKGR,0001912461,KYG8192N1034,40,402030
XNCM,PLRZ,0001893645,IL0011814113,35,352010
XNCM,ASTI,0001350102,US0436358040,45,453010
XNCM,MOB,0001898643,US60742B1026,45,452010
XNCM,BIAF,0001712762,US09076W1099,35,352010
XNMS,THRD,0001923840,US88427A1079,35,352020
XNCM,ONFO,0001825452,US68277K2078,50,502030
XNMS,BTMD,0001819253,US0906831039,35,352020
XNCM,ATXG,0001650101,US00653L3015,20,203010
XNCM,GELS,0001920092,AU0000218109,35,352020
XNCM,TLF,0000909724,US87538X1054,25,255040
XNCM,ABLV,0001957489,KYG1149B1086,50,502010
XNYS,CRBG,0001889539,US21871X1090,40,402010
XNCM,LNKB,0001756701,US53578P1057,40,401010
XNYS,AMPX,0001899287,US03214Q1085,20,201040
XNCM,LASE,0001807887,US51807Q1004,20,201060
XNYS,XPER,0001788999,US98423J1016,45,451030
XNCM,SNAL,0001886894,US83301J1007,50,502020
XNYS,BHVN,0001935979,VGG1110E1079,35,352010
XNCM,CVKD,0001937993,US1276362076,35,352020
XNMS,SBC,0001930313,US73245B1070,35,351020
XNCM,SILO,0001514183,US82711P2011,35,352010
XNMS,PRME,0001894562,US74168J1016,35,352010
XNCM,NXU,0001971382,US62956D2045,25,255040
XNMS,EMCG,0001869601,KYG3034H1092,,
XNCM,ARBB,0001930179,KYG0447T1004,45,451020
XNYS,RTO,0001328471,US7601251041,20,202010
XNMS,ACRV,0001781174,US0048901096,35,352010
XNCM,AQU,0001861063,US03842W1053,,
XNCM,CWD,0001627282,US13000T1097,40,402030
XNCM,BFRG,0001829247,US12021E1091,35,351030
XNGS,MBLY,0001910139,US60741F1049,25,251010
XNYS,RXO,0001929561,US74982T1034,20,203040
XNCM,JNVR,0001805526,US47100L3015,40,402020
XNMS,SVII,0001843477,KYG837521080,,
XNCM,BANL,0001914805,KYG1991X1097,10,101020
XNMS,GLST,0001922331,US37962G1022,,
XNCM,ASPI,0001921865,US00218A1051,15,151010
XNGS,ATAT,0001853717,US04965M1062,25,253010
XNGS,SKWD,0001519449,US8309401029,40,403010
XNCM,CMND,0001892500,US1850534025,35,352020
XNCM,POCI,0000867840,US7402944000,35,351010
XNYS,FG,0001934850,US30190A1043,40,403010
XNCM,COYA,0001835022,US22407B1089,35,352010
XNYS,BKV,0001838406,US05603J1088,10,101020
XNCM,GDTC,0001873093,SGXZ17669631,35,352010
XNCM,GDHG,0001928340,KYG3959D1253,25,253010
XNYS,BAM,0001937926,US1130041056,40,402030
XNCM,GMM,0001913749,KYG3937M1143,50,502020
XNCM,ECDA,0001922858,US27877D1046,25,251020
XNYS,MBC,0001941365,US57638P1049,20,201020
XNCM,KWE,0001889823,CA5015067039,20,201010
XNCM,CTOR,0001851484,KYG8708L1041,35,352010
XNGS,GEHC,0001932393,US36266G1076,35,351010
XNCM,LIPO,0001347242,US53630L2097,35,352010
XNYS,VTS,0001944558,US92852X1037,10,101020
XNCM,ATLX,0001540684,US1058613068,15,151040
XNMS,DSY,0001999297,KYG1263B1086,30,303020
XNYS,KVUE,0001944048,US49177J1025,30,303020
XNCM,MDBH,0001934642,US55285N1090,40,402030
XNCM,ELWS,0001944399,US27030F2020,20,202020
XNMS,ATMC,0001889106,KYG0223V1059,,
XNMS,QSG,0001932770,US74767N1072,25,253020
XNGS,MLYS,0001933414,US6031701013,35,352010
XNCM,ATMV,0001937891,KYG0283A1085,,
XNCM,HSPO,0001946021,KYG4619M1096,,
XNCM,BREA,0001939965,IE000SI5SP84,50,502020
XNCM,ASST,0001920406,US04541A2042,50,502010
XNCM,LICN,0001876766,KYG5479G1082,20,202020
XNGS,HSAI,0001861737,US4280501085,25,251010
XNGS,NXT,0001852131,US65290E1010,20,201040
XNYS,AESI,0001984060,US6420451089,10,101010
XNCM,GXAI,0001895618,US62911P3001,50,502020
XNMS,AIXI,0001935172,US98423X2099,45,451030
XNCM,UCAR,0001939780,KYG9520U1168,25,255040
XNCM,TRNR,0001785056,US45840Y3027,25,252020
XNCM,MGRX,0001938046,US56270V2051,30,301010
XNMS,ISRL,0001915328,KYG496671010,,
XNCM,BMR,0001899005,IL0011832438,45,451030
XNCM,GITS,0001911545,US4112922046,50,502030
XNCM,GLXG,0001905920,VGG376921034,20,202020
XNCM,LGCL,0001954694,KYG570371065,20,202020
XNYS,ZKH,0001862044,US98877R1041,20,201070
XNMS,STAI,0001892922,KYG5870E1089,45,452030
XNCM,SRBK,0001951276,US85227J1060,40,401010
XNCM,TRSG,0001943444,KYG9124M1069,45,452030
XNCM,DTCK,0001949478,KYG2677P1054,30,301010
XNCM,OPXS,0001397016,US68384X2099,20,201010
XNYS,CLCO,0001944057,BMG2415A1137,10,101020
XNCM,LOBO,0001932072,VGG003501019,25,251020
XNCM,OSRH,0001840425,US68840D1028,35,352010
XNCM,OMH,0001944902,KYG6S38M1078,60,602010
XNMS,NB,0001512228,US6544846099,15,151040
XNCM,SFWL,0001863218,KYG8117B1014,20,203010
XNCM,CETY,0001329606,US18452H2067,10,101020
XNMS,MKDW,0001991332,VGG6209W1086,25,251010
XNMS,STHO,0001953366,US85512G1067,60,602010
XNCM,CCTG,0001931717,KYG1993R1002,45,452030
XNYS,CR,0001944013,US2244081046,20,201060
XNCM,ZJYL,0001837821,KYG5140V1124,35,351010
XNMS,DIST,0001818605,KYG277401108,,
XNCM,USGO,0001947244,US90291W1080,15,151040
XNCM,MGIH,0001903995,KYG6169A1040,15,151030
XNCM,SYT,0001946216,US8712411052,60,602010
XNCM,MTEN,0001948099,KYG6S85D1097,25,251010
XNCM,HOVR,0001930021,KYG717041035,20,201010
XNCM,SHLT,0001166834,US78423T2006,35,351020
XNCM,HUHU,0001945415,KYG464401143,20,201030
XNCM,ISPR,0001948455,US46501C1009,30,302030
XNCM,SPPL,0001948697,KYG8192U1076,20,201070
XNYS,PKST,0001600626,US39818P7996,60,601040
XNCM,VCIG,0001930510,VGG982182021,20,202020
XNCM,CTNT,0001951667,US16307X2027,25,255010
XNCM,IVP,0001939365,US45784E3045,35,351020
XNYS,MSGE,0001952073,US5582561032,50,502020
XNGS,SLRN,0001962918,US00445A1007,35,352010
XNCM,WAI,0001938865,KYG8923U1031,40,402030
XNYS,FIHL,0001636639,BMG3398L1182,40,403010
XNCM,JYD,0001938186,KYG5084H1039,20,203010
XNCM,WLGS,0001899658,VGG9T22C1003,20,201030
XNCM,BHRB,0001964333,US12135Y1082,40,401010
XNMS,ELPW,0002015691,KYG3016G1038,20,201040
XNCM,NWGL,0001948294,US63903R1068,15,151050
XNCM,SWIN,0001959224,KYG827591044,40,402030
XNCM,BOF,0001962481,US1052301066,30,302020
XNCM,WOK,0001929783,KYG9767H1092,35,351010
XNCM,TPCS,0001328792,US8787392005,20,201060
XNCM,SYRA,0001922335,US87168W2035,35,351020
XNCM,BCAL,0001795815,US84252A1060,40,401010
XNCM,FORL,0001936255,US35088F1075,,
XNCM,YIBO,0001868395,KYG7122D1025,20,202010
XNMS,TBMC,0001934945,US89278D1090,,
XNCM,MGRM,0001769759,US6097861081,35,351010
XNCM,OAKU,0001945422,KY67190B1043,,
XNCM,LAES,0001951222,VGG794831062,45,453010
XNYS,KNF,0001955520,US4988941047,15,151020
XNYS,ATMU,0001921963,US04956D1072,20,201060
XNCM,INTJ,0001916416,VGG480471074,50,502010
XNYS,AACT,0001853138,KYG330331045,,
XNCM,CISS,0001951067,MHY182841517,20,203030
XNYS,CAVA,0001639438,US1489291021,25,253010
XNGS,FTRE,0001965040,US34965K1079,35,352030
XNCM,CALC,0001534133,US38942Q2021,35,352020
XNCM,ROMA,0001945240,KYG7633Y1089,20,202010
XNMS,TSBX,0001764974,US90042W1009,35,352010
XNMS,LTRY,0001673481,US54570M2070,25,253010
XNCM,ALCY,0001901336,KYG0232F1090,,
XNCM,YHC,0001843165,US50215C2089,50,502010
XNYS,PHIN,0001968915,US71880K1016,25,251010
XNMS,GENK,0001891856,US36870C1045,25,253010
XNCM,GMHS,0002000530,KYG3731B1086,50,502020
XNYS,KGS,0001767042,US50012A1088,10,101010
XNYS,VTMX,0001969373,US92540K1097,60,602010
XNCM,INTS,0001567264,US45828J1034,35,352010
XNCM,AENT,0001823584,US01861F1021,25,255010
XNCM,PWM,0001765850,KYG7244A1195,40,402030
XNCM,MIRA,0001904286,US60458C1045,35,352020
XNCM,SXTP,0001946563,US83006G4010,35,352020
XNMS,SPKL,0001884046,KYG8316B1005,,
XNMS,AZI,0001959726,KYG063821089,25,255040
XNCM,AMIX,0001617867,US05330T2050,35,351010
XNMS,APGE,0001974640,US03770N1019,35,352010
XNCM,TURB,0001963439,US8999241040,20,201040
XNCM,PODC,0001940177,US22275C1053,50,502020
XNMS,SGMT,0001400118,US7867001049,35,352010
XNMS,IPXX,0001970622,KYG4790U1022,15,151040
XNMS,ODD,0001907085,IL0011974909,30,303020
XNMS,ESHA,0001918661,US2964241044,,
XNCM,BGLC,0001737523,US0906282076,20,201070
XNYS,SRFM,0001936224,US8689272032,20,203020
XNYS,SN,0001957132,KYG8068L1086,25,252010
XNCM,BVFL,0001302387,US05603E2081,40,401010
XNCM,CGTL,0001967822,KYG2563P1028,45,452030
XNCM,INHD,0001961847,US4576JP2087,15,151040
XNCM,FTEL,0001928581,KYG351501047,25,255040
XNYS,DBD,0000028823,US2536512021,45,452020
XNCM,SRM,0001956744,US85237B1017,25,252020
XNMS,BOWN,0001973056,KYG127291105,,
XNCM,SEZL,0001662991,US78435P1057,40,402010
XNCM,BUJA,0001956055,KYG1676M1050,,
XNYS,KVYO,0001835830,US49845K1016,45,451030
XNGS,NMRA,0001885522,US6409791000,35,352020
XNMS,ANL,0001944552,US00704R1095,35,352010
XNMS,NETD,0001975218,KYG6363K1067,,
XNGS,ARM,0001973239,US0420682058,45,453010
XNCM,GVH,0001978527,KYG3R39B1082,20,203010
XNYS,SDHC,0001982518,US83207R1077,25,252010
XNYS,HYAC,0001970509,KYG4375F1081,,
XNCM,ZBAO,0001966750,KYG989MC1063,40,403010
XNMS,KVAC,0001889983,VGG524431191,,
XNCM,SGD,0001959023,US78637J2042,60,602010
XNCM,FTLF,0001374328,US33817P4054,30,303020
XNCM,LGCB,0001969401,KYG5500B2013,25,255030
XNGS,CART,0001579091,US5653941030,30,301010
XNCM,ABAT,0001576873,US02451V3096,15,151040
XNCM,KDLY,0001946573,US49457M1062,35,351020
XNYS,VLTO,0001967680,US92338C1036,20,202010
XNYS,VSTS,0001967649,US29430C1027,20,202010
XNYS,KLG,0001959348,US92942W1071,30,302020
XNYS,AU,0001973832,GB00BRXH2664,15,151040
XNYS,CRH,0000849395,IE0001827041,15,151020
XNCM,HAO,0001954594,KYG4290F1182,50,502010
XNMS,LRE,0001888980,US52168R1095,25,252010
XNYS,BIRK,0001977102,JE00BS44BN30,25,252030
XNCM,VSME,0001951294,VGG9517U2020,50,502030
XNYS,LAC,0001966983,CA53681J1030,15,151040
XNCM,MSS,0001892292,US5606671072,30,301010
XNCM,FEBO,0001957001,KYG3413G1029,25,252010
XNYS,GRDN,0001802255,US40145W1018,30,301010
XNCM,LRHC,0001879403,US50172T1034,60,602010
XNYS,NATL,0001974138,US63001N1063,40,402010
XNCM,ATPC,0001713210,US0083892077,35,351020
XNCM,PTHL,0001970544,KYG713991027,35,351030
XNCM,CPBI,0001979332,US15486W1009,40,401010
XNMS,ABVX,0001956827,US00370M1036,35,352010
XNCM,AIRE,0001859199,US75607T1051,45,451030
XNGS,CRGX,0001966494,US14179K1016,35,352010
XNCM,TDTH,0001983550,US89616X1063,45,451020
XNYS,NLOP,0001952976,US64110Y1082,60,601040
XNCM,ATGL,0001967621,VGG0232G1155,45,451020
XNMS,MURA,0001971543,IE000LK2BOB4,35,352010
XNMS,LXEO,0001907108,US52886X1072,35,352010
XNYS,HG,0001593275,BMG427061046,40,403010
XNMS,JL,0001948436,KYG5191U1123,25,255010
XNMS,BTOC,0001972529,US0422551095,20,203040
XNCM,RR,0001963685,US7655041058,20,201060
XNYS,ZK,0001954042,US98923K1034,25,251020
XNCM,SHIM,0001887944,US82455M1099,20,201030
XNYS,ULS,0001901440,US9037311076,20,202020
XNCM,ORIS,0001964664,KYG6781A1022,30,302020
XNCM,ELAB,0001840563,US73017P1021,30,303020
XNYS,WS,0001968487,US9821041012,15,151040
XNCM,RAY,0001948443,VGG7385S1011,25,255010
XNCM,TWG,0001978057,KYG8945S1021,30,302020
XNMS,QETA,0001978528,US74841A1051,,
XNCM,GSIW,0001954269,KYG3730L1077,40,402030
XNMS,GLAC,0001897971,KYG3937F1019,,
XNYS,CDLR,0001978867,US12738K1097,20,201030
XNYS,ECO,0001964954,MHY641771016,10,101020
XNCM,SUGP,0001969863,KYG8552M1096,20,202010
XNMS,GUTS,0001572616,US35168W1036,35,351010
XNCM,NBBK,0001979330,US63945M1071,40,401010
XNYS,ELPC,0001041792,US20441B7047,55,551010
XNCM,PROP,0001162896,US7396501097,10,101020
XNMS,BAYA,0001969475,KY07323B1007,,
XNCM,AITR,0001966734,KYG014901121,,
XNMS,ANSC,0001854149,KYG0131Y1008,,
XNCM,MAMO,0001952853,US57628N1019,25,251020
XNGS,CGON,0001991792,US1569441009,35,352010
XNCM,JDZG,0001976908,KYG7396L1032,25,253020
XNYS,ALTM,0001977303,JE00BM9HZ112,15,151010
XNYS,CLBR,0001995413,KYG2283U1004,,
XNMS,AVBP,0001868279,US04272N1028,35,352010
XNYS,PSBD,0001794776,US69702V1070,40,402030
XNGS,MGX,0001785279,US59102M1045,35,352010
XNGS,KYTX,0001994702,US5019761049,35,352010
XNMS,AFJK,0001979005,KYG013411098,,
XNMS,HLXB,0001869105,KYG4444H1011,,
XNYS,MSDL,0001782524,US61774A1034,40,402030
XNCM,RECT,0001995116,KYG7445R1011,20,202010
XNYS,NCDL,0001737924,US67090S1087,40,402030
XNYS,ANRO,0001999480,US02157Q1094,35,352020
XNGS,CORZ,0001839341,US21874A1060,45,451030
XNGS,BTSG,0001865782,US10950A1060,35,351020
XNYS,FLUT,0001437705,IE00BWT6H894,25,253010
XNYS,AS,0001988894,KYG0260P1028,25,252030
XNMS,FBLG,0001958777,US31573L1052,35,352010
XNYS,AHR,0001632970,US3981823038,60,601050
XNYS,TBBB,0001978954,VGG0896C1032,30,301010
XNCM,TELO,0001971532,US87975F1049,35,352020
XNCM,WCT,0001990251,KYG9545M1151,45,451030
XNCM,FLYE,0001975940,US3439271095,25,251020
XNCM,WETH,0001387767,US9618812088,45,452030
XNCM,ORKT,0001979407,KYG6781F1019,45,451020
XNGS,ALAB,0001736297,US04626A1034,45,453010
XNCM,MNDR,0001976695,KYG622641093,35,351020
XNYS,RDDT,0001713445,US75734B1008,50,502030
XNGS,BOLD,0001782303,US10170A1007,35,352010
XNCM,JVSA,0001866001,VGG5212E1051,20,201030
XNYS,GEV,0001996810,US36828A1016,20,201040
XNYS,SOLV,0001964738,US83444M1018,35,351010
XNYS,DXYZ,0001843974,US25063F1075,,
XNYS,CTRI,0001981599,US1559231055,20,201030
XNCM,PGHL,0001966678,KYG7241B1106,20,203040
XNMS,BCG,0001953984,US09032H1059,40,402030
XNYS,IBTA,0001538379,US4510511060,50,502010
XNCM,RITR,0001951229,KYG7486B1068,60,602010
XNYS,RBRK,0001943896,US7811541090,45,451030
XNYS,LOAR,0002000178,US53947R1059,20,201010
XNGS,CTNM,0001855175,US21217B1008,35,352020
XNYS,PACS,0002001184,US69380Q1076,35,351020
XNMS,DYCQ,0001944212,KYG285241173,,
XNMS,SKYE,0001516551,US83086J2006,35,352010
XNCM,SPHL,0002002236,KYG837611097,25,252010
XNCM,LSH,0001996192,US51216F1093,20,203030
XNGS,SVCO,0001943289,US82728C1027,45,451030
XNCM,SERV,0001832483,US81758H1068,25,253010
XNCM,CDTG,0001793895,KYG2030P1072,20,202010
XNCM,YYGH,0001985337,VGG9888Q1037,20,202010
XNCM,MFI,0001940941,VGG6065C1133,40,402030
XNMS,GAUZ,0001781446,IL0012050121,45,452030
XNCM,NCI,0001916331,KYG6421C1042,25,252030
XNGS,MRX,0001997464,GB00BMT7GT62,40,402030
XNYS,VIK,0001745201,BMG93A5A1010,25,253010
XNMS,IBAC,0001998781,US44934N1081,,
XNCM,SOWG,0001490161,US84612H1068,30,302020
XNCM,NNE,0001923891,US63010H1086,20,201040
XNGS,PAL,0001998768,US74317M1045,20,203040
XNMS,BKHA,0002000775,KYG1148A1013,,
XNCM,PC,0001998056,KYG722281022,25,253010
XNMS,HDL,0001995306,US86803S1069,25,253010
XNYS,KBDC,0001747172,US48662X1054,40,402030
XNYS,BOW,0002002473,US10240L1026,40,403010
XNGS,TEM,0001717115,US88023B1035,35,352030
XNMS,RAPP,0002012593,US75383L1026,35,352020
XNMS,PCSC,0002017526,KYG700771051,,
XNGS,INBX,0002007919,US45720N1037,35,352010
XNMS,ACTU,0001652935,US0050831009,35,352010
XNCM,SFHG,0001926792,KYG7785M1188,20,202010
XNCM,SMTK,0001817760,US83193D2036,45,453010
XNCM,PMAX,0002012096,VGG7200G1000,40,402030
XNGS,WBTN,0001997859,US94845U1051,50,502030
XNGS,LIF,0001581760,US5322061095,45,451030
XNGS,WAY,0001990354,US9467841055,35,351030
XNGS,ALMS,0001847367,US0223071020,35,352020
XNGS,GRAL,0001699031,US3847471014,35,352010
XNMS,CCIX,0002006291,KYG213011094,,
XNMS,NIPG,0001966233,US6545031014,50,502020
XNYS,SPMC,0001930147,US83617A1088,40,402030
XNYS,SILA,0001567925,US1462805086,60,601050
XNCM,BLMZ,0001984014,KYG1180K1168,50,502020
XNMS,CEP,0001865602,KYG4491L1041,,
XNYS,CON,0002014596,US20603L1026,35,351020
XNCM,STFS,0002003061,KYG8437Q1010,50,502010
XNYS,TBN,0001997652,US87507T1016,10,101020
XNYS,LB,0001995807,US5149521008,60,602010
XNCM,JBDI,0001964314,KYG508831008,15,151030
XNGS,TWFG,0002007596,US87318A1016,40,403010
XNMS,GPAT,0001834526,KYG4035N1034,,
XNCM,EHGO,0001879754,KYG3121H1039,20,202010
XNGS,OS,0001889956,US68278B1070,45,451030
XNMS,RFAI,0002012807,KYG753891095,,
XNGS,LINE,0001868159,US53566V1061,60,601025
XNYS,SW,0002005951,IE00028FXN24,15,151030
XNCM,SUNS,0002012706,US8679811021,40,402040
XNGS,TLN,0001622536,US87422Q1094,55,551050
XNGS,FSUN,0001709442,US33767U1079,40,401010
XNCM,ICON,0001995574,MHY4001C1075,20,203030
XNYS,PDCC,0001998043,US70476Q1004,,
XNMS,MACI,0002016221,KYG6004G1001,,
XNYS,ARDT,0001756655,US03980N1072,35,351020
XNMS,YXT,0001872090,US9887401068,45,451030
XNCM,QMMM,0001971542,KYG7309R1065,50,502010
XNMS,ARTV,0001817241,US04317A1079,35,352010
XNCM,PSIG,0001997201,KYG7308J1058,20,203010
XNCM,NVA,0001927844,US66982D1046,15,151040
XNYS,LTM,0001530924,US51817R2058,20,203020
XNMS,ALF,0002010930,KYG203151009,,
XNCM,FDSB,0002012726,US3169261043,40,401010
XNCM,GIFT,0001760233,US74940T1043,50,502030
XNMS,CUB,0002015955,KYG5501C1096,,
XNMS,FSHP,0001850059,KYG3530C1096,,
XNCM,SPAI,0002011208,US78642D1019,20,201010
XNMS,SIMA,0002014982,KYG8431T1013,,
XNMS,BCAX,0002023658,US0554771032,35,352010
XNCM,HTLM,0002023153,KYG458061093,25,255040
XNMS,LPAA,0002015502,KYG5S86M1005,,
XNMS,XCH,0001979887,US98370X1037,20,201040
XNMS,GIG,0002023730,KYG386481041,,
XNCM,EURK,0002000410,KYG321681093,,
XNYS,AAM,0002012964,KYG1000R1011,,
XNMS,DTSQ,0002017950,KYG2853N1060,,
XNGS,MBX,0001776111,US55287L1017,35,352020
XNGS,ZBIO,0001953926,US98937L1052,35,352010
XNCM,GLE,0001908705,VGG397111094,45,451020
XNYS,AMTM,0002011286,US0239391016,20,202020
XNMS,MBAV,0002016072,KYG632121078,,
XNYS,CURB,0002027317,US23128Q1013,60,601070
XNGS,UPB,0002022626,US91678A1079,35,352010
XNYS,EQV,0002021042,KYG3106N1097,,
XNGS,BIOA,0001709941,US09077V1008,35,352020
XNCM,IBG,0001924482,AU0000226177,30,302010
XNCM,ZJK,0001941506,KYG98Y9E1025,20,201060
XNYS,FVR,0001988494,US35922N1000,60,601070
XNYS,SARO,0002025410,US85423L1035,20,201010
XNCM,ZENA,0001997403,US98936T2087,45,451030
XNMS,VACH,0002006815,KYG93A7H1041,,
XNYS,SBXD,0002015947,KYG813541052,,
XNYS,CBNA,0001392272,US15746L1008,40,401010
XNGS,FLX,0001858724,US0903371062,20,203010
XNYS,KLC,0001873529,US49456W1053,25,253020
XNMS,BSII,0002025065,KYG1153L1095,,
XNCM,SKK,0001991261,KYG8292E1026,20,201030
XNCM,CLIK,0002020027,VGG2R09D1024,20,202020
XNMS,HOND,0002019804,KYG436581063,,
XNCM,SKYQ,0001812447,US83087C2044,10,101020
XNGS,CBLL,0001861107,US15678C1027,35,351010
XNMS,CAMP,0001736730,US13463J1016,35,352010
XNCM,PTLE,0002016337,VGG7377S1011,10,101020
XNCM,SAG,0001933951,KYG7776G1047,25,255010
XNYS,INGM,0001897762,US4571521065,45,452030
XNMS,CAPN,0002024203,KYG1993W1096,,
XNCM,SNYR,0001562733,US87165D2080,30,303020
XNCM,FBLA,0002013639,US31425A1097,40,401010
XNCM,FGL,0001989930,VGG3662E1051,20,201030
XNYS,ECG,0002015845,US3004261034,20,201030
